taylor2                   Session
Mon Jul 08 14:03:00 2013  Created
11   11   1    4          Nr, Ns, Nz, Elements
0                         Step
0                         Time
0.02                      Time step
0.01                      Kinvis
1                         Beta
uvp                       Fields written
ASCII                     Format
    -0.000000000      0.000000000    -0.5000000000 
    -0.000000000     0.1034847104    -0.4946454574 
    -0.000000000     0.3321033052    -0.4448536974 
    -0.000000000     0.6310660897    -0.3008777952 
    -0.000000000     0.8940117093    -0.1003715318 
    -0.000000000      1.000000000     -0.000000000 
     0.000000000     0.8940117093    -0.1003715318 
     0.000000000     0.6310660897    -0.3008777952 
     0.000000000     0.3321033052    -0.4448536974 
     0.000000000     0.1034847104    -0.4946454574 
     0.000000000  1.224606354e-16    -0.5000000000 
   -0.1034847104      0.000000000    -0.4946454574 
   -0.1029291056     0.1029291056    -0.4892909147 
  -0.09761123079     0.3303202573    -0.4394991547 
  -0.08027609821     0.6276779240    -0.2955232526 
  -0.04636566177     0.8892118002   -0.09501698920 
-6.336401696e-18     0.9946310445   0.005354542647 
   0.04636566177     0.8892118002   -0.09501698920 
   0.08027609821     0.6276779240    -0.2955232526 
   0.09761123079     0.3303202573    -0.4394991547 
    0.1029291056     0.1029291056    -0.4892909147 
    0.1034847104  1.218031497e-16    -0.4946454574 
   -0.3321033052      0.000000000    -0.4448536974 
   -0.3303202573    0.09761123079    -0.4394991547 
   -0.3132541245     0.3132541245    -0.3897073947 
   -0.2576221881     0.5952486843    -0.2457314926 
   -0.1487967590     0.8432703045   -0.04522522920 
-2.033479088e-17     0.9432430200    0.05514630265 
    0.1487967590     0.8432703045   -0.04522522920 
    0.2576221881     0.5952486843    -0.2457314926 
    0.3132541245     0.3132541245    -0.3897073947 
    0.3303202573    0.09761123079    -0.4394991547 
    0.3321033052  1.155101395e-16    -0.4448536974 
   -0.6310660897      0.000000000    -0.3008777952 
   -0.6276779240    0.08027609821    -0.2955232526 
   -0.5952486843     0.2576221881    -0.2457314926 
   -0.4895363110     0.4895363110    -0.1017555904 
   -0.2827451200     0.6935108720    0.09875067295 
-3.864037716e-17     0.7757290702     0.1991222048 
    0.2827451200     0.6935108720    0.09875067295 
    0.4895363110     0.4895363110    -0.1017555904 
    0.5952486843     0.2576221881    -0.2457314926 
    0.6276779240    0.08027609821    -0.2955232526 
    0.6310660897  9.499627483e-17    -0.3008777952 
   -0.8940117093      0.000000000    -0.1003715318 
   -0.8892118002    0.04636566177   -0.09501698920 
   -0.8432703045     0.1487967590   -0.04522522920 
   -0.6935108720     0.2827451200    0.09875067295 
   -0.4005562209     0.4005562209     0.2992569363 
-5.474062098e-17     0.4480435957     0.3996284682 
    0.4005562209     0.4005562209     0.2992569363 
    0.6935108720     0.2827451200    0.09875067295 
    0.8432703045     0.1487967590   -0.04522522920 
    0.8892118002    0.04636566177   -0.09501698920 
    0.8940117093  5.486770341e-17    -0.1003715318 
    -1.000000000      0.000000000     -0.000000000 
   -0.9946310445  6.336401696e-18   0.005354542647 
   -0.9432430200  2.033479088e-17    0.05514630265 
   -0.7757290702  3.864037716e-17     0.1991222048 
   -0.4480435957  5.474062098e-17     0.3996284682 
-6.123031769e-17  6.123031769e-17     0.5000000000 
    0.4480435957  5.474062098e-17     0.3996284682 
    0.7757290702  3.864037716e-17     0.1991222048 
    0.9432430200  2.033479088e-17    0.05514630265 
    0.9946310445  6.336401696e-18   0.005354542647 
     1.000000000  7.498303609e-33     -0.000000000 
   -0.8940117093     -0.000000000    -0.1003715318 
   -0.8892118002   -0.04636566177   -0.09501698920 
   -0.8432703045    -0.1487967590   -0.04522522920 
   -0.6935108720    -0.2827451200    0.09875067295 
   -0.4005562209    -0.4005562209     0.2992569363 
-5.474062098e-17    -0.4480435957     0.3996284682 
    0.4005562209    -0.4005562209     0.2992569363 
    0.6935108720    -0.2827451200    0.09875067295 
    0.8432703045    -0.1487967590   -0.04522522920 
    0.8892118002   -0.04636566177   -0.09501698920 
    0.8940117093 -5.486770341e-17    -0.1003715318 
   -0.6310660897     -0.000000000    -0.3008777952 
   -0.6276779240   -0.08027609821    -0.2955232526 
   -0.5952486843    -0.2576221881    -0.2457314926 
   -0.4895363110    -0.4895363110    -0.1017555904 
   -0.2827451200    -0.6935108720    0.09875067295 
-3.864037716e-17    -0.7757290702     0.1991222048 
    0.2827451200    -0.6935108720    0.09875067295 
    0.4895363110    -0.4895363110    -0.1017555904 
    0.5952486843    -0.2576221881    -0.2457314926 
    0.6276779240   -0.08027609821    -0.2955232526 
    0.6310660897 -9.499627483e-17    -0.3008777952 
   -0.3321033052     -0.000000000    -0.4448536974 
   -0.3303202573   -0.09761123079    -0.4394991547 
   -0.3132541245    -0.3132541245    -0.3897073947 
   -0.2576221881    -0.5952486843    -0.2457314926 
   -0.1487967590    -0.8432703045   -0.04522522920 
-2.033479088e-17    -0.9432430200    0.05514630265 
    0.1487967590    -0.8432703045   -0.04522522920 
    0.2576221881    -0.5952486843    -0.2457314926 
    0.3132541245    -0.3132541245    -0.3897073947 
    0.3303202573   -0.09761123079    -0.4394991547 
    0.3321033052 -1.155101395e-16    -0.4448536974 
   -0.1034847104     -0.000000000    -0.4946454574 
   -0.1029291056    -0.1029291056    -0.4892909147 
  -0.09761123079    -0.3303202573    -0.4394991547 
  -0.08027609821    -0.6276779240    -0.2955232526 
  -0.04636566177    -0.8892118002   -0.09501698920 
-6.336401696e-18    -0.9946310445   0.005354542647 
   0.04636566177    -0.8892118002   -0.09501698920 
   0.08027609821    -0.6276779240    -0.2955232526 
   0.09761123079    -0.3303202573    -0.4394991547 
    0.1029291056    -0.1029291056    -0.4892909147 
    0.1034847104 -1.218031497e-16    -0.4946454574 
-1.224606354e-16     -0.000000000    -0.5000000000 
-1.218031497e-16    -0.1034847104    -0.4946454574 
-1.155101395e-16    -0.3321033052    -0.4448536974 
-9.499627483e-17    -0.6310660897    -0.3008777952 
-5.486770341e-17    -0.8940117093    -0.1003715318 
